Date,Symbol,Open,High,Low,Close,Volume
2023-07-03,XRP-USD,0.484497994184494,0.49091100692749023,0.47971299290657043,0.4895470142364502,1059955641
2023-07-04,XRP-USD,0.4895099997520447,0.4926219880580902,0.4833369851112366,0.48784199357032776,841667226
2023-07-05,XRP-USD,0.4878099858760834,0.49160000681877136,0.47115400433540344,0.4782719910144806,950150566
2023-07-06,XRP-USD,0.47822898626327515,0.48378100991249084,0.46329599618911743,0.4637390077114105,950187883
2023-07-07,XRP-USD,0.46371498703956604,0.47048500180244446,0.46062999963760376,0.468764990568161,682747263
2023-07-08,XRP-USD,0.4687570035457611,0.4739620089530945,0.46604499220848083,0.4706439971923828,409435365
2023-07-09,XRP-USD,0.4706439971923828,0.47178900241851807,0.46811699867248535,0.4685499966144562,324938269
2023-07-10,XRP-USD,0.46855399012565613,0.4799860119819641,0.46460598707199097,0.4776639938354492,885726455
2023-07-11,XRP-USD,0.47768500447273254,0.4782879948616028,0.47180798649787903,0.47571900486946106,645625637
2023-07-12,XRP-USD,0.4756909906864166,0.4770210087299347,0.4678579866886139,0.47110500931739807,715809444
2023-07-13,XRP-USD,0.47110098600387573,0.8875110149383545,0.470102995634079,0.8153650164604187,10397344596
2023-07-14,XRP-USD,0.8161969780921936,0.8214120268821716,0.6807630062103271,0.7191569805145264,7060210982
2023-07-15,XRP-USD,0.719215989112854,0.731020987033844,0.6969010233879089,0.7132790088653564,3369947488
2023-07-16,XRP-USD,0.7133529782295227,0.7873319983482361,0.709725022315979,0.7468600273132324,3937651423
2023-07-17,XRP-USD,0.7469660043716431,0.7603020071983337,0.7184249758720398,0.739205002784729,2506419441
2023-07-18,XRP-USD,0.739096999168396,0.7809889912605286,0.7360929846763611,0.7795400023460388,2626009775
2023-07-19,XRP-USD,0.7795869708061218,0.8418409824371338,0.7743350267410278,0.8206940293312073,3954595150
2023-07-20,XRP-USD,0.8206449747085571,0.8467990159988403,0.7739449739456177,0.7940580248832703,2843382854
2023-07-21,XRP-USD,0.7940300107002258,0.7979990243911743,0.7641419768333435,0.7725020051002502,1860721533
2023-07-22,XRP-USD,0.7724469900131226,0.7789120078086853,0.730679988861084,0.73328697681427,1637792182
2023-07-23,XRP-USD,0.7333070039749146,0.7505589723587036,0.7193089723587036,0.7386829853057861,1541388766
2023-07-24,XRP-USD,0.7386469841003418,0.7415069937705994,0.687578022480011,0.7027649879455566,2266820366
2023-07-25,XRP-USD,0.7028170228004456,0.7140989899635315,0.6791489720344543,0.7095999717712402,1813094168
2023-07-26,XRP-USD,0.7096199989318848,0.7295269966125488,0.696075975894928,0.7157989740371704,1676809706
2023-07-27,XRP-USD,0.7158010005950928,0.7270749807357788,0.7091050148010254,0.7136459946632385,1480051564
2023-07-28,XRP-USD,0.7136330008506775,0.7175430059432983,0.704509973526001,0.7125679850578308,1055913805
2023-07-29,XRP-USD,0.7125430107116699,0.7146109938621521,0.706866979598999,0.7127389907836914,725769153
2023-07-30,XRP-USD,0.7127230167388916,0.7298099994659424,0.6935369968414307,0.7051360011100769,1323282055
2023-07-31,XRP-USD,0.7051100134849548,0.7173640131950378,0.6921539902687073,0.6985210180282593,1488758727
2023-08-01,XRP-USD,0.6985030174255371,0.7072110176086426,0.6835319995880127,0.7072110176086426,1438067858
2023-08-02,XRP-USD,0.707086980342865,0.707086980342865,0.6802319884300232,0.6851950287818909,1132335650
2023-08-03,XRP-USD,0.6851800084114075,0.6867610216140747,0.6588510274887085,0.6641349792480469,1414576525
2023-08-04,XRP-USD,0.6640880107879639,0.6664419770240784,0.6303039789199829,0.6355389952659607,1342066974
2023-08-05,XRP-USD,0.635532021522522,0.635532021522522,0.6126369833946228,0.6284229755401611,1142144189
2023-08-06,XRP-USD,0.6284289956092834,0.6364349722862244,0.6216340065002441,0.6230869889259338,849060664
2023-08-07,XRP-USD,0.6230930089950562,0.6277779936790466,0.6049780249595642,0.6219310164451599,1417493753
2023-08-08,XRP-USD,0.6219279766082764,0.6448860168457031,0.6153180003166199,0.6424059867858887,1296031585
2023-08-09,XRP-USD,0.6423749923706055,0.6623439788818359,0.6346529722213745,0.6433650255203247,1659437400
2023-08-10,XRP-USD,0.6433460116386414,0.6434400081634521,0.6252760291099548,0.6329860091209412,1159039975
2023-08-11,XRP-USD,0.6329910159111023,0.6391479969024658,0.6273329854011536,0.6316750049591064,885715586
2023-08-12,XRP-USD,0.6316570043563843,0.6321520209312439,0.6255419850349426,0.6272050142288208,519563800
2023-08-13,XRP-USD,0.6271920204162598,0.6370409727096558,0.6249030232429504,0.6261019706726074,635297148
2023-08-14,XRP-USD,0.6260979771614075,0.6354510188102722,0.6247239708900452,0.6342819929122925,939329129
2023-08-15,XRP-USD,0.6342380046844482,0.6342380046844482,0.5935029983520508,0.6095989942550659,1230727429
2023-08-16,XRP-USD,0.6095880270004272,0.6143149733543396,0.5790519714355469,0.5883280038833618,1688583741
2023-08-17,XRP-USD,0.5883439779281616,0.5934709906578064,0.4681060016155243,0.5071420073509216,2425926882
2023-08-18,XRP-USD,0.5072450041770935,0.5170609951019287,0.48759499192237854,0.5060999989509583,2169285316
2023-08-19,XRP-USD,0.5061280131340027,0.5232080221176147,0.5019760131835938,0.5196290016174316,1038954380
2023-08-20,XRP-USD,0.5196390151977539,0.5529590249061584,0.5173289775848389,0.5395470261573792,1471670949
2023-08-21,XRP-USD,0.5395479798316956,0.5397819876670837,0.5100489854812622,0.524537980556488,1445315789
2023-08-22,XRP-USD,0.5245360136032104,0.5248180031776428,0.5063430070877075,0.5209299921989441,1227160129
2023-08-23,XRP-USD,0.5209190249443054,0.5347710251808167,0.516435980796814,0.5299019813537598,1007927236
2023-08-24,XRP-USD,0.5299130082130432,0.5313839912414551,0.5133050084114075,0.5184130072593689,881617931
2023-08-25,XRP-USD,0.5184580087661743,0.529774010181427,0.5087429881095886,0.5262460112571716,1067427241
2023-08-26,XRP-USD,0.5262179970741272,0.5268650054931641,0.5193060040473938,0.5234699845314026,541153725
2023-08-27,XRP-USD,0.5234839916229248,0.5296019911766052,0.5215160250663757,0.5238440036773682,584757090
2023-08-28,XRP-USD,0.5238400101661682,0.52435302734375,0.512673020362854,0.523248016834259,842593344
2023-08-29,XRP-USD,0.523252010345459,0.5465760231018066,0.5137709975242615,0.5400649905204773,1468584828
2023-08-30,XRP-USD,0.5400450229644775,0.5401650071144104,0.5231519937515259,0.528194010257721,967541032
2023-08-31,XRP-USD,0.5281950235366821,0.5284619927406311,0.505079984664917,0.510798990726471,1074749312
2023-09-01,XRP-USD,0.5107880234718323,0.5116230249404907,0.4886009991168976,0.498075008392334,1097204087
2023-09-02,XRP-USD,0.4980599880218506,0.5021100044250488,0.4953620135784149,0.4990909993648529,661651382
2023-09-03,XRP-USD,0.4991079866886139,0.5091860294342041,0.4978390038013458,0.5050489902496338,622598422
2023-09-04,XRP-USD,0.5050489902496338,0.512067973613739,0.49899300932884216,0.5083749890327454,843268290
2023-09-05,XRP-USD,0.5083969831466675,0.5083969831466675,0.5001230239868164,0.5054110288619995,750823613
2023-09-06,XRP-USD,0.5054309964179993,0.5054550170898438,0.4938110113143921,0.5032430291175842,773743079
2023-09-07,XRP-USD,0.5032370090484619,0.5060909986495972,0.4973379969596863,0.5048570036888123,699614463
2023-09-08,XRP-USD,0.5048649907112122,0.5067179799079895,0.49702900648117065,0.5048499703407288,709453301
2023-09-09,XRP-USD,0.5048589706420898,0.5048589706420898,0.5020279884338379,0.5038549900054932,359744792
2023-09-10,XRP-USD,0.5038579702377319,0.5038830041885376,0.4954189956188202,0.49781399965286255,506251985
2023-09-11,XRP-USD,0.4977859854698181,0.49801498651504517,0.4670790135860443,0.474373996257782,1280910602
2023-09-12,XRP-USD,0.474388986825943,0.48482999205589294,0.4707520008087158,0.4807380139827728,1026076357
2023-09-13,XRP-USD,0.4807569980621338,0.48678699135780334,0.47493401169776917,0.48377498984336853,899389429
2023-09-14,XRP-USD,0.48376700282096863,0.49311500787734985,0.48065099120140076,0.48945701122283936,783751989
2023-09-15,XRP-USD,0.4894680082798004,0.5050740242004395,0.48897698521614075,0.5008749961853027,951792585
2023-09-16,XRP-USD,0.5008490085601807,0.503167986869812,0.49884501099586487,0.49987998604774475,517370943
2023-09-17,XRP-USD,0.499906986951828,0.5003719925880432,0.49202200770378113,0.4930410087108612,500486648
2023-09-18,XRP-USD,0.49302899837493896,0.5066319704055786,0.4895470142364502,0.5032029747962952,955363038
2023-09-19,XRP-USD,0.5031870007514954,0.5159749984741211,0.5018370151519775,0.5141509771347046,981191150
2023-09-20,XRP-USD,0.5141329765319824,0.5242660045623779,0.5103909969329834,0.5213549733161926,1081193591
2023-09-21,XRP-USD,0.5213580131530762,0.5213580131530762,0.5020229816436768,0.5071790218353271,1120291947
2023-09-22,XRP-USD,0.5071939826011658,0.5161809921264648,0.5056089758872986,0.5125100016593933,712954688
2023-09-23,XRP-USD,0.5124980211257935,0.5135189890861511,0.5068860054016113,0.5080339908599854,382427235
2023-09-24,XRP-USD,0.5080159902572632,0.5113170146942139,0.5014330148696899,0.5023880004882812,404611925
2023-09-25,XRP-USD,0.5023869872093201,0.5064690113067627,0.4925830066204071,0.5054609775543213,852958013
2023-09-26,XRP-USD,0.5054550170898438,0.5066549777984619,0.4988040030002594,0.5017079710960388,782380755
2023-09-27,XRP-USD,0.5017039775848389,0.5064759850502014,0.4973739981651306,0.4995970129966736,748882159
2023-09-28,XRP-USD,0.4995900094509125,0.5095250010490417,0.495606005191803,0.5095250010490417,786510398
